uniq_id,city,guest_recommendation,hotel_category,hotel_star_rating,image_count,property_type,room_area,room_count,site_review_count,site_review_rating,state
5160878697822a82d48271752abdbe2e,Hyderabad,50,regular,0,2,Lodge,10 X 12 Sq.ft.,30,46,1.7,Andhra Pradesh
aee909cd36126ba72500832a3d2db7ba,Jammu,68,regular,2,36,Hotel,12 X 10 Sq.ft.,26,150,3.8,Jammu and Kashmir
8c2e911b1013ac7cbcb3b167d82f999d,Nashik,66,regular,2,1,Hotel,10 X 10 Sq.ft.,16,9,3.6,Maharashtra
81cddd7521a79db86f7b242a79f38277,Manali,55,regular,2,19,Hotel,15 X 15 Sq.ft.,44,9,3.7,Himachal Pradesh
2ad2809f344201d6d1dae9eb1cea42b5,Shimla,50,regular,2,10,Hotel,10 X 12 Sq.ft.,22,26,3.5,Himachal Pradesh
cc56c3768e9665931c5d2214af6fa7bf,Kasauli,50,regular,0,8,Hotel,14 X 14 Sq.ft.,6,2,3.1,Himachal Pradesh
06a014389defe1faad7ba41a396e51da,Vadodara,90,regular,3,10,Hotel,10 X 12 Sq.ft.,33,22,4.1,Gujarat
a1eb38c36a2578d620468a11a587ce12,Morvi,100,regular,1,15,Hotel,15 X 15 Sq.ft.,8,1,5,Gujarat
db90c3edc69cfc6d3eb4faf674358917,Patna,66,gostays,2,18,Hotel,18 X 14 Sq.ft.,41,112,3.4,Bihar
9398060f5986c6991ee5f27f00993f8d,Shillong,70,regular,4,31,Hotel,12 X 12 Sq.ft.,57,24,4.1,Meghalaya
c0c493f2abcfe6b622face905645fc23,Satna,85,regular,0,12,Hotel,13 X 13 Sq.ft.,15,7,4.6,Madhya Pradesh
0f431bf504eb742cc7d40d5c82be63e6,Rohtak,70,regular,3,12,Hotel,10 X 12 Sq.ft.,20,30,3.4,Haryana
f5bbe2b0e901107ce61b2a42cfc0e105,Patna,72,regular,0,37,Hotel,11.2 X 10.4 Sq.ft.,108,282,3.6,Bihar
eb981bfa11268c4c24d4e797e367b689,Pune,76,regular,3,18,Hotel,10 X 15 Sq.ft.,7,123,3.6,Maharashtra
1423dd05896867ef7122c71505879f69,Rajkot,91,regular,1,12,Hotel,12 X 12 Sq.ft.,26,12,4.5,Gujarat
701963bca8c3a537f041f817c5a4deef,Pune,68,regular,2,11,Hotel,12 X 12 Sq.ft.,21,22,2.9,Maharashtra
0e46f30da14c33bb25274ab9bc4986c9,Ajmer,66,regular,0,27,Hotel,18 X 18 Sq.ft.,9,6,3.1,Rajasthan
8a4624c0985bfb6369b6532a00320ff5,Indore,59,regular,0,38,Hotel,12 X 16 Sq.ft.,39,27,3.1,Madhya Pradesh
76e9b46101789c535c9c6424f564aa19,Nashik,71,regular,1,18,Hotel,16 X 16 Sq.ft.,14,21,3.1,Maharashtra
833a9829033d89bca31a57d10c4efbe7,Pune,53,regular,3,13,Hotel,15 X 18 Sq.ft.,15,15,3,Maharashtra
1d6aa83fafd07e08876d811183aa8fd2,Aurangabad,84,regular,2,19,Hotel,14 X 14 Sq.ft.,24,428,4,Maharashtra
59cf42cc6d13bcdc24e9b15ac017b12f,Ahmadnagar,100,regular,0,6,Hotel,12 X 15 Sq.ft.,10,2,1.6,Maharashtra
e9b7e5f972a7c746685ec1b48f948824,Jabalpur,65,regular,0,4,Hotel,10 X 12 Sq.ft.,48,44,2.5,Madhya Pradesh
836e501ab0cd98d013ad89b35c25525d,Darjeeling,74,regular,1,19,Hotel,15 X 15 Sq.ft.,17,55,3.9,West Bengal
03d37dd8d535a9c3cda2a05bb3090f75,Ahmedabad,75,regular,2,38,Hotel,12 X 15 Sq.ft.,57,28,4.2,Gujarat
58b078976a978a6f57bcd04a11e3f079,Bangalore,89,regular,3,8,Hotel,16 X 16 Sq.ft.,29,39,3.7,Karnataka
73e8b5aa90d234d74bcee36c45acaeb7,Jaipur,73,gostays,3,40,Hotel,13 X 13 Sq.ft.,21,26,3.8,Rajasthan
8ede4fcf594908fb057b60ed7dfbf3a8,Panvel,100,regular,1,56,Hotel,15 X 15 Sq.ft.,26,11,4.5,Maharashtra
f376edf4599af3559340b8bd99218c84,Pushkar,33,regular,3,43,Resort,14 X 14 Sq.ft.,50,3,3.1,Rajasthan
6e16c20677048e9d423018b23b5726d2,Gangtok,63,regular,2,17,Hotel,15 X 18 Sq.ft.,15,11,3.5,Sikkim
698f651b56748a8c2b41275b929bd697,Mussoorie,81,regular,0,15,Resort,18 X 10 Sq.ft.,10,53,3.7,Uttarakhand
7777fa8995f0bfa3f336b4148f60bd62,Vijayawada,81,regular,3,16,Hotel,15 X 12 Sq.ft.,7,592,4.1,Andhra Pradesh
aa3a02aa9b30100ae6aa8d130d03f22b,Goa,73,regular,3,15,Hotel,13 X 13 Sq.ft.,36,60,3.7,Goa
4f0c3a43341521df890a32325da081cf,Tiruchengode,82,regular,2,25,Hotel,15 X 15 Sq.ft.,56,84,4.4,Tamil Nadu
b2231afe60aecd941189b998b5ee3e0e,Chandigarh,75,regular,3,2,Hotel,18 X 18 Sq.ft.,16,4,3.6,Punjab
f1817e8e1ff13d61feed1000a0c99b43,Varanasi,77,regular,2,12,Hotel,21 X 11 Sq.ft.,17,35,3.8,Uttar Pradesh
963d4c226f88d4c73e1328622b439af1,Coimbatore,78,regular,3,9,Hotel,11 X 12 Sq.ft.,12,70,4,Tamil Nadu
ce150b88a7ba95256b716d2066b60001,Jodhpur,75,regular,1,13,Hotel,12 X 12 Sq.ft.,14,29,3.9,Rajasthan
600ee9b10b63af09b8551451a6e9b9cc,Srinagar,100,regular,3,6,Hotel,13 X 14 Sq.ft.,9,2,4.6,Jammu and Kashmir
69fad99e595f44611a58b5adaaed2a16,Udaipur,66,regular,0,19,BnB,8 X 6 Sq.ft.,12,9,3,Rajasthan
98f6c4d83af89ee3beab18f59c64846c,Delhi,66,regular,3,5,Hotel,10 X 12 Sq.ft.,15,3,3.7,Delhi
942e75d45422638779cf26f154c55b17,Ajmer,85,regular,2,16,Hotel,14 X 14 Sq.ft.,24,212,4.1,Rajasthan
422065f8af6f6e33ea56788a290dcdf3,Bhopal,75,regular,1,2,Hotel,15 X 15 Sq.ft.,6,8,3.8,Madhya Pradesh
f23651af0cbc05a8101d8d3cb269a7c5,Dalhousie,57,regular,3,27,Hotel,14 X 14 Sq.ft.,51,14,3.6,Himachal Pradesh
a67a30ba0601438604774de51e74ca0d,Gurgaon,66,regular,2,9,Hotel,15 X 12 Sq.ft.,17,3,4.2,Haryana
c91a58e54ecea74aa678aa07c5755b90,Ahmedabad,78,regular,1,16,Hotel,10 X 12 Sq.ft.,9,46,3.8,Gujarat
67a6e369dcf341de3d6a9aa89c86cc47,Gangtok,50,regular,2,19,Hotel,15 X 15 Sq.ft.,10,2,3.6,Sikkim
687ffa7e00d0fe8069d953f0bdfd7f3c,Ahmedabad,83,regular,3,20,Hotel,18 X 18 Sq.ft.,10,42,4.3,Gujarat
8f121190712b1351dd334d152d57bcb2,Navi Mumbai,75,regular,2,10,Hotel,12 X 15 Sq.ft.,10,4,3.9,Maharashtra
07e37263772d473aac0f80b42cf368c4,Mumbai,66,regular,2,15,Hotel,10 X 12 Sq.ft.,25,27,3.5,Maharashtra
3b10c320be331e961a4cc9a85ce0496a,Anklesvar,76,regular,2,75,Hotel,11 X 13.5 Sq.ft.,25,43,4.4,Gujarat
28ffcede5f63f696cc43fd71abe6a3e7,Amritsar,33,regular,2,24,Hotel,15 X 15 Sq.ft.,14,6,1.7,Punjab
c077e1659aff6f2c2bf35073c7bfab93,Diu,88,regular,2,22,Hotel,15 X 15 Sq.ft.,15,95,4.3,Gujarat
943a0a6174ed264818817066e2e664e3,Delhi,82,regular,3,78,Hotel,22 X 22 Sq.ft.,62,70,3.7,Delhi
f3a646451c661035e8dfeb67931439cb,Nashik,78,regular,1,59,Hotel,25 X 10.3 Sq.ft.,19,214,3.8,Maharashtra
ad8d36c554a62b48230e4994f2df919b,Ahmadnagar,100,regular,3,19,Hotel,180 X 200 Sq.ft.,81,2,2.8,Maharashtra
8267d101985c5308e24f7316934d6b55,Udaipur,86,gostays,2,48,Hotel,12 X 9 Sq.ft.,21,176,4.4,Rajasthan
c02d1858ad016041c73c80b5d11ddcc4,Pushkar,100,regular,2,7,Resort,14 X 14 Sq.ft.,16,8,3.7,Rajasthan
7dcd3ae4260e528d46cf0e509601cdbd,Goa,77,regular,0,27,Hotel,18 X 15 Sq.ft.,16,9,4.7,Goa
c114ea1565b37fbd6a35d47d55957614,Haridwar,91,regular,3,14,Hotel,15 X 15 Sq.ft.,33,12,3.2,Uttarakhand
0084cc73b6e116e480a7dee412aec7f2,Ahmedabad,77,regular,3,21,Hotel,12 X 14 Sq.ft.,31,27,4.2,Gujarat
b718f471a67ced375fab7018bc898f64,Jabalpur,33,regular,3,38,Hotel,10 X 12 Sq.ft.,42,27,2.5,Madhya Pradesh
b9f6236541769ec344ceb0eee16bb007,Moradabad,88,regular,2,9,Hotel,12 X 15 Sq.ft.,32,118,3.9,Uttar Pradesh
eb7553e5fa716f476f11e9b05bf87f8d,Dharmsala,79,regular,3,17,Hotel,12 X 12 Sq.ft.,22,279,4.1,Himachal Pradesh
b65d752ba05baa662056a489b90e2a74,Raigarh,95,regular,2,26,Hotel,12 X 18 Sq.ft.,31,226,4.6,Chhattisgarh
8286ca905ae4e9c765341d35427a9c48,Chittorgarh,53,regular,3,28,Hotel,16 X 16 Sq.ft.,15,26,3.4,Rajasthan
6c408ce0f7194b539476e074345bb90f,Karur,76,regular,3,5,Hotel,11 X 12 Sq.ft.,17,38,3.7,Tamil Nadu
56add72a7dd3d6e89095ac964d127a0e,Chandigarh,80,regular,2,8,Hotel,10 X 10 Sq.ft.,11,236,3.7,Punjab
e1843b445320e340b99d70faf90b448b,Surat,81,regular,2,9,Hotel,16 X 16 Sq.ft.,21,345,4.1,Gujarat
e2a20facaaa32410b1fc4d9a4621634d,Amritsar,84,gostays,3,1,Hotel,18 X 15 Sq.ft.,27,215,4.3,Punjab
8138c9c54b82c646e576ab2d7422731f,Chittaurgarh,77,regular,3,27,Hotel,16 X 16 Sq.ft.,16,44,3.9,Rajasthan
27da4c8c7a13546375125fd1829831d2,Tirupati,79,gostays,2,17,Hotel,15 X 15 Sq.ft.,32,213,4,Andhra Pradesh
bb220749a672a98fe64dd4ec6eb2484a,Srinagar,0,regular,3,10,Hotel,18 X 16 Sq.ft.,22,1,2.2,Jammu and Kashmir
f25d159e8f6ab44efb83e5ff8797a8c6,Bhubaneswar,80,gostays,3,17,Hotel,15 X 15 Sq.ft.,58,447,4.1,Orissa
08aec53a80bac5fa1dab7da4a5c536de,Nainital,73,regular,1,10,Hotel,10 X 12 Sq.ft.,19,61,3.3,Uttarakhand
af47c5a06010fe9a1bdebc9df32624c9,Manali,60,regular,3,40,Hotel,12 X 16 Sq.ft.,17,20,3.7,Himachal Pradesh
3e0e00dd4b90dd08b24fe98e0edbd65a,Delhi,83,regular,3,23,Hotel,12 X 12 Sq.ft.,27,43,3.6,Delhi
e219afd742a94ecbdcccc683b60c9ec8,Puri,100,regular,0,11,Hotel,10 X 10 Sq.ft.,4,1,3.6,Orissa
c68caa2c3f5adbbd38300913a526b137,Hyderabad,82,regular,2,1,Hotel,10 X 12 Sq.ft.,90,28,3.6,Andhra Pradesh
50c1ce787a882c3bd7c0887a06b61551,Morbi,100,regular,1,8,Hotel,17 X 17 Sq.ft.,16,1,5,Gujarat
800dec6aed383b02374e860a945a2b1c,Kolkata,89,regular,3,19,Hotel,12 X 13 Sq.ft.,44,46,3.9,West Bengal
d19e4bce0cb229d336d54c7a805f8b46,Thiruvananthapuram,75,regular,3,20,Hotel,14 X 14 Sq.ft.,47,112,3.6,Kerala
c96ee676f2361d29af20214378dec31f,Jammu,76,regular,0,44,Hotel,14 X 12 Sq.ft.,20,56,3.8,Jammu and Kashmir
bd33c6952703ff108651963544a67ba1,Delhi,40,regular,0,14,Hotel,12 X 12 Sq.ft.,39,5,2,Delhi
788cdfabfebabf2777d6bb85081ddc05,Dehradun,71,regular,0,6,Hotel,15 X 15 Sq.ft.,12,35,3.2,Uttarakhand
cf4275b15bb3fa90a425d47f1301a984,Gurgaon,76,regular,3,16,Hotel,18 X 20 Sq.ft.,22,13,3.8,Haryana
9bac4c3fa90a98d9a3cdb83b75938805,Nashik,77,regular,2,28,Hotel,10 X 12 Sq.ft.,25,22,4.1,Maharashtra
c5e8b808c0c6acc5da079009d3d3c61c,Amritsar,86,regular,3,31,Hotel,12 X 18 Sq.ft.,29,82,4.4,Punjab
7c1d60197b1bbb33363c2123cf2db0f5,Puri,78,gostays,3,42,Hotel,10 X 14 Sq.ft.,44,469,3.9,Orissa
985de9de2345749d546aa1c4d47e4061,Agra,86,regular,0,26,Hotel,10 X 12 Sq.ft.,14,15,4.2,Uttar Pradesh
bb2ddefe690cc63a3d032498ce8df583,Haridwar,0,regular,0,11,Hotel,16 X 16 Sq.ft.,32,1,1,Uttarakhand
db559cfbd56c1b3c44a086bb8a6af245,Coimbatore,79,regular,2,12,Hotel,11 X 12 Sq.ft.,12,110,3.9,Tamil Nadu
38c09d14eb3112125fd2767643069b7a,Hyderabad,60,regular,2,2,Hotel,12 X 12 Sq.ft.,19,5,3.6,Andhra Pradesh
531e03652257b344296252e6285cc0e1,Mahabaleshwar,95,regular,0,10,Hotel,14 X 14 Sq.ft.,14,60,4.4,Maharashtra
fc5e20461fa4c63473857f187669fe2b,Sri Ganganagar,88,regular,2,11,Hotel,11 X 23 Sq.ft.,26,270,4.5,Rajasthan
4a5cd22ec52d72b67e5f268c4391b0ea,Bareilly,86,regular,3,24,Hotel,12 X 15 Sq.ft.,10,95,4,Uttar Pradesh
0d4d1c0a5cdbf08fe3e013ede3871739,Delhi,62,regular,2,22,Hotel,13 X 13 Sq.ft.,35,40,3.1,Delhi
a2edf681cc273f326f5ca7afa5450ecc,Aurangabad,73,regular,4,16,Hotel,12 X 14 Sq.ft.,21,45,4.3,Maharashtra
21abe0cddcbe8db70d57f84e862b0f6c,Delhi,66,regular,2,29,Hotel,15 X 15 Sq.ft.,41,33,2.7,Delhi
cbb430d837ec3c892548e5a3dc03bbfe,Indore,80,regular,3,27,Hotel,12 X 10 Sq.ft.,51,25,3.9,Madhya Pradesh
0406567eda95f6a342ac19dee7929698,Vijayawada,100,regular,3,3,Hotel,12 X 14 Sq.ft.,28,6,3.6,Andhra Pradesh
84d760bae7e5438c6809074c6ee7d141,Tirupati,80,gostays,2,19,Hotel,12 X 21 Sq.ft.,44,484,3.9,Andhra Pradesh
51af8c6eac202e741df5e79484c3ae9e,Chennai,92,regular,3,38,Hotel,16 X 10 Sq.ft.,18,28,4.1,Tamil Nadu
4551be17121d340c72b946a2dee3028f,Rourkela,92,regular,3,15,Hotel,20 X 20 Sq.ft.,80,127,4.5,Orissa
e2265a807bed68b6d9f58efed125db4a,Parwanoo,76,regular,3,5,Resort,12 X 10 Sq.ft.,54,73,3.8,Himachal Pradesh
4906d6b0194039c0331c8fd1c2f7b599,Gurgaon,85,gostays,0,129,Hotel,18 X 18 Sq.ft.,15,207,4.4,Haryana
7974665e109590b078ab107154bfa1aa,Aurangabad,82,regular,3,33,Hotel,17.5 X 10 Sq.ft.,34,34,3.8,Maharashtra
5bbb31bddbaa019ea4bd88ef2a3a9e32,Chennai,91,regular,2,18,Hotel,24 X 10 Sq.ft.,18,12,4.6,Tamil Nadu
bd840a4566894646b67b360cff1ebbe2,Ahmedabad,81,gostays,3,72,Hotel,22 X 10 Sq.ft.,28,625,4.2,Gujarat
b444d4f03356e586c784adf198805a02,Kullu,90,regular,0,35,Resort,12 X 10 Sq.ft.,5,10,4.3,Himachal Pradesh
80dab81254a77d5dfd6e17154a6832c9,Gurgaon,100,regular,2,0,Hotel,20 X 10 Sq.ft.,15,3,5,Haryana
02e35480676810ca2bbd77bf3cb2bd43,Noida,58,regular,0,7,Hotel,8 X 8 Sq.ft.,19,12,2.6,Uttar Pradesh
72e232f913bba247245da4b51af0af67,Mussoorie,81,regular,3,16,Hotel,12 X 10 Sq.ft.,56,55,4.3,Uttarakhand
659f49de2c398a57a1f79cf0145a4dce,Hyderabad,76,regular,3,17,Hotel,16 X 16 Sq.ft.,63,60,4,Andhra Pradesh
864cd95241a3fb8e08b2dfd182a36753,Amarkantak,33,regular,0,9,Hotel,15 X 15 Sq.ft.,13,3,3,Madhya Pradesh
fb6d6a53a59737660dc073d52b7799d0,Chennai,86,regular,5,20,Hotel,20 X 15 Sq.ft.,139,37,4.4,Tamil Nadu
c5d4cd9f6492820fed6e0fc151119410,Pench,100,regular,0,20,Resort,10 X 12 Sq.ft.,10,1,5,Madhya Pradesh
b65dbf51cf170a9290d407177845deca,Mandi,70,regular,3,4,Hotel,16 X 16 Sq.ft.,13,41,3.6,Himachal Pradesh
fc23161d8e7245c46e7db3431d1f7658,Bangalore,88,regular,3,18,Hotel,26 X 10 Sq.ft.,34,36,4.2,Karnataka
bb802bb8074150daa69b22884bd040c9,Kolkata,100,regular,3,15,Hotel,17 X 10 Sq.ft.,50,11,4.1,West Bengal
41cfad43e79915b3aa8ffe72be840a02,Bangalore,66,regular,1,19,Hotel,12 X 11 Sq.ft.,57,162,3.1,Karnataka
caa79c5f4b87c408f27697d71ea075b0,Katra,84,regular,5,34,Hotel,13 X 14 Sq.ft.,180,116,4.5,Jammu and Kashmir
a8abb18cbe8c219243045304d4fb9b9c,Chandrapur,91,regular,3,13,Hotel,12 X 14 Sq.ft.,52,48,4.5,Maharashtra
428cf8a9cb74846587d1f74d0b14f89b,Mysore,87,regular,3,29,Hotel,12 X 16 Sq.ft.,63,64,4,Karnataka
63132701543dd7c3aaad39c2bb975306,Wayanad,90,regular,3,22,Resort,15 X 15 Sq.ft.,4,55,4.5,Kerala
90ba5c786a84094141988c02acab509c,Lonavala,83,regular,3,22,Resort,15 X 15 Sq.ft.,20,6,4.7,Maharashtra
bd36a9080f62d56c4c8c10a6dd5a2cd1,Hyderabad,87,regular,3,63,Hotel,25 X 10 Sq.ft.,22,55,3.7,Andhra Pradesh
bdd73a3ae11d86accc2e436306d54fa1,Ahmedabad,95,regular,3,23,Hotel,15 X 16 Sq.ft.,29,63,4.7,Gujarat
59c289efc317606eccc6ef21e6c81124,Chennai,75,regular,2,3,Hotel,17 X 17 Sq.ft.,27,8,4,Tamil Nadu
49640b199176fd22be5fd2bd6dcc340a,Delhi,84,regular,3,54,Hotel,14 X 10 Sq.ft.,16,19,4,Delhi
8a0710e2021b7cf9f883689b079e4f32,Chennai,80,regular,3,20,Hotel,12 X 14 Sq.ft.,41,139,3.9,Tamil Nadu
2fc043634eb2daaddc656cf6551ade41,Bangalore,100,regular,3,0,Hotel,20 X 10 Sq.ft.,82,2,3.5,Karnataka
0b8b23be518f05c4b97246a2af07ddcc,Bangalore,76,regular,3,10,Hotel,20 X 20 Sq.ft.,29,13,3.8,Karnataka
87237684bbca0b94140a0014b7a79891,Shillong,77,regular,0,18,BnB,14 X 17 Sq.ft.,4,18,4.2,Meghalaya
2d9c690886e4c6ccc0beb59bce988254,Haridwar,84,regular,3,13,Hotel,12 X 10 Sq.ft.,20,186,4.5,Uttarakhand
c3c368737d2bd508aa03745201ea3cfa,Lucknow,50,regular,0,12,Guest House,10 X 10 Sq.ft.,6,20,2.9,Uttar Pradesh
b9228a3501f88675c19be581384d656e,Ernakulam,100,regular,2,61,Hotel,24 X 10 Sq.ft.,29,1,5,Kerala
e894b0fc22ac2fe5cfbd3ce073b08d79,Thekkady,100,regular,2,13,Homestay,17 X 12 Sq.ft.,11,3,4.7,Kerala
9983dd390eb84eb2d6fd0642018233be,Munnar,84,regular,4,30,Hotel,550 X 100 Sq.ft.,26,123,4.6,Kerala
093093b9f2a085380690dd30ae967a3e,Wayanad,76,regular,4,26,Resort,12 X 12 Sq.ft.,60,26,4.5,Kerala
0bedd5f95d04d73498661c2560eaedbf,Kolkata,58,regular,4,23,Hotel,12 X 12 Sq.ft.,64,12,4.2,West Bengal
26f89f604a5640a38c081f9b4d732ada,Bangalore,66,regular,3,19,Hotel,18 X 10 Sq.ft.,16,3,3.6,Karnataka
c28a647cd161e40d424f1f48506aa481,Sawai Madhopur,85,regular,2,26,Resort,10 X 8 Sq.ft.,29,35,3.7,Rajasthan
7ed4aea8cfca9f46fcd072d036646b77,Jaisalmer,83,regular,3,70,Resort,14 X 14 Sq.ft.,5874,12,3.9,Rajasthan
f17697df643019f19ced54d0bfd15063,Leh,80,regular,2,10,Hotel,18 X 16 Sq.ft.,14,5,3.7,Jammu and Kashmir
55f4acc86d0d8d61cf05b648f7250f57,Gangtok,62,regular,3,44,Hotel,14 X 14 Sq.ft.,32,27,3.6,Sikkim
a4e37ddb7b69cb10db305e9e0c45bc29,Srinagar,93,regular,3,80,Houseboat,12 X 10 Sq.ft.,9,44,4.5,Jammu and Kashmir
9fd5223f4aa61f1dc50377db9a92ce3a,Shirdi,88,regular,4,69,Hotel,23 X 10 Sq.ft.,96,18,4.4,Maharashtra
95111fe6cc5fbca2f59e90dc9c2e16fd,Bangalore,80,regular,4,25,Hotel,16 X 16 Sq.ft.,46,136,4.2,Karnataka
7389b968f41d1a922603134cf88c03df,Manali,87,gostays,3,86,Cottage,15 X 15 Sq.ft.,32,642,4.4,Himachal Pradesh
3200658af2c8dffa4e20cce6559a6e5e,Jaipur,100,regular,5,52,Palace,24 X 15 Sq.ft.,9,1,5,Rajasthan
240641aa319411260a817487aff6276e,Udaipur,73,regular,3,10,Hotel,12 X 12 Sq.ft.,28,49,3.5,Rajasthan
d9b7c6076b2ab22e043b513f6a08044f,Bangalore,91,regular,2,15,Hotel,12 X 10 Sq.ft.,20,67,4.3,Karnataka
a87eaff94030e519f4643a8c941a5f36,Bangalore,73,regular,3,12,Hotel,11 X 11 Sq.ft.,24,72,4.2,Karnataka
7caa1c4a54497da0636d97d5bbcceab6,Matheran,79,regular,3,22,Hotel,14 X 14 Sq.ft.,83,87,3.8,Maharashtra
b1ee2acd87f710681cde5ec08966bef5,Gurgaon,0,regular,0,16,Guest House,15 X 12 Sq.ft.,10,1,5,Haryana
4b6f4954ea5f3a569493876ad9c98b48,Bangalore,83,regular,1,24,Hotel,12 X 12 Sq.ft.,43,663,4.2,Karnataka
5084347c63cadbc7efcb59fff24f1dce,Thiruvananthapuram,80,regular,0,38,Hotel,16 X 15 Sq.ft.,16,5,3.8,Kerala
eaf3d95db580d7e0e44d4faf5be27a03,Bangalore,82,regular,3,32,Hotel,10 X 10 Sq.ft.,32,74,3.8,Karnataka
5545845ccb55ff2ec6996d8fcd01c2e7,Chandigarh,85,regular,3,52,Hotel,15 X 15 Sq.ft.,25,366,4.4,Punjab
5375bc7496ffb1175a1bb41face7b071,Bangalore,75,regular,0,59,Hotel,12 X 14 Sq.ft.,56,4,3.6,Karnataka
8f6147cd70c0695a2e5453811cc29a9d,Kolkata,94,regular,3,30,Hotel,14 X 10 Sq.ft.,32,52,4.4,West Bengal
b49e9c345da1aa2ffd0404bc13f2440e,Mumbai,71,regular,2,28,Hotel,20 X 10 Sq.ft.,37,114,3.5,Maharashtra
48ee0be5215a44da6f11a85685a8de2f,Goa,68,regular,3,77,Hotel,17 X 10 Sq.ft.,28,48,3.9,Goa
addd72c527fdd685bf0e4c8813274c61,Goa,91,regular,3,37,Hotel,17 X 17 Sq.ft.,33,170,4.5,Goa
7bf0c513030c9c0e41c5ed10e29cee49,Pench,100,regular,0,8,Resort,12 X 14 Sq.ft.,11,1,5,Madhya Pradesh
795c24ea2368c304a701962abac913c7,Chennai,76,regular,5,22,Hotel,10 X 10 Sq.ft.,101,38,4.4,Tamil Nadu
e8d12bea64f50b9e5421c72c5203f6e0,Hyderabad,63,regular,3,59,Hotel,24 X 10 Sq.ft.,35,11,3.3,Andhra Pradesh
5b5604638291f44ac3a9ea0ce670fc8a,Mumbai,72,regular,3,33,Hotel,14 X 10 Sq.ft.,40,44,3.7,Maharashtra
2b617a689c451af7670fefbac12a5580,Delhi,85,gostays,3,9,Hotel,12 X 14 Sq.ft.,25,62,3.6,Delhi
8c76280da260c274012280e3c26e85ef,Chandigarh,77,regular,4,18,Hotel,18 X 18 Sq.ft.,69,1313,4,Punjab
873a457ad396d3b150060c7d239e003a,Coorg,79,regular,5,52,Resort,25 X 25 Sq.ft.,66,39,4.4,Karnataka
0dbe0f33d27fc938425c52ba78f8729a,Ooty,87,regular,3,45,Hotel,20 X 10 Sq.ft.,28,70,4.2,Tamil Nadu
ef1079a373d4b2c44fc97d4edec85b4b,Kollam,84,regular,5,50,Hotel,17 X 17 Sq.ft.,93,63,4.5,Kerala
6f27daea1b4b6a71276894f0ad090c16,Thane,87,regular,3,42,Hotel,17 X 10 Sq.ft.,42,32,4,Maharashtra
28d8faf9b60d2093714d2c04342b334f,Cuttack,81,regular,3,16,Hotel,14 X 14 Sq.ft.,28,49,3.7,Orissa
5264756ce172f8b79193878d32cd1b17,Allahabad,0,regular,2,3,Hotel,12 X 12 Sq.ft.,20,1,2.6,Uttar Pradesh
81f204faa5203cffcc01c16cc8abec7f,Ahmedabad,87,regular,2,56,Hotel,26 X 10 Sq.ft.,26,73,4.2,Gujarat
ce38629e60153dacfaad411888e1baee,Agra,68,regular,2,39,Hotel,15 X 10 Sq.ft.,44,29,4.1,Uttar Pradesh
5a96cd46ec6f94bc978afe82f785854a,Delhi,71,regular,3,16,Hotel,16 X 16 Sq.ft.,14,7,4.4,Delhi
2830c1611842d1bcfb6183c62ebd23f1,Nashik,82,regular,3,12,Hotel,16 X 16 Sq.ft.,27,46,3.7,Maharashtra
7ef92a19d8d3e40cfa082eb9ffee1553,Bandhavgarh,85,regular,3,11,Resort,20 X 15 Sq.ft.,20,7,4.2,Madhya Pradesh
d552d6d703be19a6d538ca03e9110f8f,Agra,64,regular,4,15,Hotel,16 X 14 Sq.ft.,70,173,3.4,Uttar Pradesh
37d296e34a0cf3db1e8a97fb9c90cd07,Kolkata,88,regular,2,64,Hotel,15 X 10 Sq.ft.,24,9,4.2,West Bengal
6a9f5a76841f87ba7b94f41c790e5964,Delhi,69,regular,3,33,Hotel,12 X 12 Sq.ft.,24,33,3.9,Delhi
d03db9c0e8c545e5e89c560754b7aec2,Alleppey,72,regular,0,26,BnB,12 X 12 Sq.ft.,27,86,4,Kerala
f8c7b3ee461f2f696c5f2fe1b362c886,Bangalore,83,regular,3,47,Hotel,13.5 X 13.5 Sq.ft.,20,65,4.5,Karnataka
4e8dc4af279d86e530c55b8449c6b005,Shimla,66,regular,0,10,Homestay,12 X 12 Sq.ft.,3,3,2.4,Himachal Pradesh
e6847fe7c6d1a40d71d386a778e7bc14,Bangalore,70,regular,3,21,Hotel,16 X 16 Sq.ft.,17,10,4.3,Karnataka
a6618283a1ce654799b6217a9a5d2b17,Ahmedabad,100,regular,2,39,Hotel,17 X 10 Sq.ft.,53,6,4.6,Gujarat
9ee9b78e0637f52581053a5d49de0471,Baleshwar,55,regular,2,14,Resort,10 X 10 Sq.ft.,60,9,2.8,Orissa
e25960fc73571134d5a680629fb39695,Pushkar,96,gostays,3,33,Resort,14 X 14 Sq.ft.,22,95,4.7,Rajasthan
2552e4758f96d34b62141bef5041e6af,Agra,81,regular,3,14,Hotel,14 X 14 Sq.ft.,31,100,4,Uttar Pradesh
f715ed4791b83085264b214463f5c264,Secunderabad,83,regular,2,28,Hotel,18 X 10 Sq.ft.,19,36,3.9,Andhra Pradesh
2b35ee8746c8f0eb937ddad6a01f012d,Ernakulam,75,regular,2,41,Hotel,16 X 16 Sq.ft.,15,4,4.2,Kerala
cd07dfcc0df041257f251169e93bbc0a,Pune,82,gostays,3,22,Hotel,23 X 10 Sq.ft.,64,408,4.1,Maharashtra
